"id";"title";"year";"depth";"priority";"horizontalDepth";"citingFilled";"residential_mobility_census_UK";"residential_mobility";"urban_migration_housing_market_UK";"residential_mobility_UK";"internal_migration";"internal_migration_market_UK";"housing_market_mobility_UK";"internal_migration_census_UK";"urban_migration";"internal_migration_UK";"internal_migration_housing"
"10858343570447024140";"The meaning of dwellings: An ecological perspective";"2006";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"11767366897529435572";"Residential movement among negroes and whites in Chicago";"1968";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13425203390591942719";" Soil erosion and sedimentation in semi-arid Tanzania: Studies of environmental change and ecological imbalance";"1981";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"4951153284446249429";"Extracting spatial information from networks with low-order eigenvectors";"2013";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"16847097721112790285";"From the dark end of the street to the bright side of the road? Investigating the returns to residential mobility in Britain";"2000";"2";"10";"residential_mobility_UK:64";"false";"NA";"NA";"NA";"64";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"8303233445074774063";" Residential satisfaction and the community question";"NA";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"5484869553707616707";"On the auspices of female migration from Mexico to the United States";"2001";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"12098455626129628117";"Crowding studies and urban life: A critical review";"1975";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"4295196207876664063";" John Bull's island: immigration and British society, 1871-1971";"2015";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"3916406612742626249";"Ecuador: retorno migratorio y emprendimiento en Loja";"2015";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"16985796756613832641";"Integrationsinitiativen in Wien";"2012";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"18061994707997368394";" Refugee repatriation in Africa: Towards a theoretical framework";"1996";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"12694196939290885980";"Managing international labor migration in ASEAN: A case of Thailand";"2012";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"2282089603934893207";"STRANIERA IN VENETO Rapporto 2008";"NA";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"2130806351888389892";"Neighborhood immigration and native out-migration";"2011";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"9867026637027513657";"Residential mobility in Moscow during the transition";"1996";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"9385648853305549349";"State and society";"2008";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"12249914626050606178";"Theoretical underpinnings of the gravity hypothesis";"1978";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"11346024909516859409";" Niñas y niños colombianos en los Estados Unidos. Agencia, identidades y cambios culturales alrededor de la comida";"2008";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"9561526123052831482";" Changing life-styles and housing consumption: a longitudinal approach";"1991";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"17131499402828403127";" The economics of housing";"1965";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"16706906180808696365";"“They want a different life”: Rural northern settlement dynamics and pathways to homelessness in Yellowknife and Inuvik, Northwest Territories";"2012";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"16095943181037242863";"Topological properties and temporal dynamics of place networks in urban environments";"2015";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13495589215256868";"Citizenship issues in China's internal migration: comparisons with Germany and Japan";"1999";"2";"10";"internal_migration:27";"false";"NA";"NA";"NA";"NA";"27";"NA";"NA";"NA";"NA";"NA";"NA"
"7754098451560771672";"The internal migration propensities and net migration patterns of ethnic groups in Britain";"2008";"2";"10";"internal_migration_census_UK:2,internal_migration_UK:5";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"2";"NA";"5";"NA"
"7513058115981214949";" Turistas que llegan para quedarse: una explicación sociológica sobre la movilidad residencial";"2009";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"9959417850219943087";" Life-cycle, housing tenure and intra-urban residential mobility: A causal model";"1973";"2";"10";"residential_mobility_census_UK:0,urban_migration_housing_market_UK:81,residential_mobility_UK:36,housing_market_mobility_UK:89";"false";"0";"NA";"81";"36";"NA";"NA";"89";"NA";"NA";"NA";"NA"
"14011193357267873625";" Predicting human mobility through the assimilation of social media traces into mobility models";"2016";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"5881932214056907996";" Identifying the Factors that Contribute to Involuntary Departures of School Superintendents in Rural America.";"2015";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"12394182002709208668";" Stranieri in città: politiche sociali e modelli d'integrazione";"1993";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6688487450567811520";"Ethnic segregation and residential mobility: relocations of minority ethnic groups in the Netherlands";"2010";"2";"10";"residential_mobility:75,residential_mobility_UK:84";"false";"NA";"75";"NA";"84";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"5795552302947406508";"Residents' satisfaction with community services: Predictors and outcomes";"2003";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"3277420981614094759";" Socaireños en movimiento: Atacameños y Calama";"2007";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"2206020792538992729";"Amenities, quality of life, and regional development";"2011";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"8576184937545897633";"The bright lights grow fainter: livelihoods, migration and a small town in Zimbabwe";"2002";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"213275515736062864";"Legal versus illegal US immigration and source country characteristics";"1995";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"251722454735968102";"Residential mobility differences among developed countries";"1991";"2";"10";"residential_mobility_census_UK:11,residential_mobility:26,residential_mobility_UK:19,housing_market_mobility_UK:67";"false";"11";"26";"NA";"19";"NA";"NA";"67";"NA";"NA";"NA";"NA"
"3131524330433554725";"What determines where transnational labor migrants go? Modifications in migration theories";"1994";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"4723893852494005440";"Who move to rural areas' Micro Evidence from Finland";"2003";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7479018975783724641";" Welfare-theoretical analyses of the brain drain";"NA";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"12628374584774693375";"Šiuolaikiniai migracijos procesai ir jų įtaka Lietuvos darbo rinkai";"2009";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"17872994399282557467";" The location of residences and work places in urban areas";"1965";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6269254033195617504";"Educational selectivity in US immigration: How do immigrants compare to those left behind?";"2005";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"12460535392869955251";"Citizen preferences for housing as community social indicators";"1979";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"3641825279994022169";" Next stop, Reloville: life inside America's new rootless professional class";"2009";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6933544713274363257";"Life cycle effects on homeownership in Canada";"1993";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"11613190952719109794";"Impact of rural-urban labour migration on education of children: A case study of left behind and accompanied migrant children in India";"2015";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7339342659278121687";"How do migrants choose their destination country? An analysis of institutional determinants";"2013";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"2117669011626048491";"How trustworthy are forecasts of international migration between Poland and the European Union?";"2002";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"3222616204553676479";"Migration and remigration of male household heads in Turkey, 1963-1973";"1996";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"10769994571405772863";" Leben In der Fremde";"2009";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"10292977324243343457";" Trouble in our fields: health and human rights among Mexican and Caribbean migrant farm workers in Canada";"2009";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7771690403410942119";"Migration and the life course: is there a retirement transition?";"1997";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7767204845440903447";" Rural to urban migration: A district level analysis for India";"2008";"2";"10";"urban_migration:43";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"43";"NA";"NA"
"121126079396658129";"Fiji Islander rugby union players in Japan: Corporate particularities and migration routes";"2014";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6970705477428939427";" Demographic trends in South Devon in the mid-nineteenth century";"NA";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"5756617045936567496";" Internal migration in contemporary China";"1998";"2";"10";"internal_migration:2,internal_migration_census_UK:84,internal_migration_UK:66,internal_migration_housing:54";"false";"NA";"NA";"NA";"NA";"2";"NA";"NA";"84";"NA";"66";"54"
"5713890672116568701";"Interdependencies in social and economic decision making: a conditional logit model of the joint homeownership-mobility decision";"1988";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"15727671282115657285";"Dynamics of the US Interstate Migration System, 1975‐1992";"1995";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"15103534565040543220";"Social system correlates of residential satisfaction";"1976";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"10009652547636458652";"Adios Aztlan: Mexican American out-migration from the Southwest";"2007";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"1166545400641631176";" Handbook of Social Science Methods: An introduction to social research";"1900";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"16514764848441172818";"Transnational networking and business performance: Ethnic entrepreneurs in Canada";"2009";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"11696130665179444356";"Are people changing address less? An analysis of migration within England and Wales, 1971–2011, by distance of move";"2017";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"8962582676901651146";"Soziale Determinanten des Drogengebrauchs";"1994";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"5311749891499226819";" НАЦИОНАЛЬНОЕ БЛАГОСОСТОЯНИЕ КАК ИИТЕГРИРОВАННЬШ РЕСУРС ИННОВАЦИОННООРИЕНТИРОВАННОГО РАЗВИТИЯ ЭКОНОМИКИ …";"2009";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"16758567124455487030";"A structural equations model of migration in Tunisia";"1980";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"15461906829754975889";"Residential mobility and the association between physical environment disadvantage and general and mental health";"2015";"2";"10";"residential_mobility_census_UK:57,residential_mobility_UK:78";"false";"57";"NA";"NA";"78";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14840942404092295984";"Life events and the gap between intention to move and actual mobility";"2011";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7628472422885293944";"Emerging pattern of urbanization and the contribution of migration in urban growth in India";"2009";"2";"10";"urban_migration:92";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"92";"NA";"NA"
"196660194477578110";"Cell phone networks and migrant networks: The case of Nayu migrant workers in Malaysia";"2017";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"5330983450366970833";" Vietnamese Londoners: Transnational identities through community networks";"2010";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"5913261183752655570";"Community Life and Discourses among Fiji Islanders in Kantō, Japan";"2015";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"2697740126289391782";"Metropolitan Dynamics: A Cross-National Framework for Analyzing Public Policy Effects in Metropolitan Areas";"1975";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13778776347004716259";"Does development reduce migration?";"2014";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"9197148496350004631";" Region—Nation—Europa";"2006";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"1018655875546247568";"Motives for tenure choice during the life cycle: The importance of non‐economic factors and other housing preferences";"2011";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7243324047018962006";"Rural-urban migration in China: temporary migrants in search of permanent settlement";"2004";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"3046460830573042341";" Population geography: tools and issues";"2017";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"5120618355819132423";"On the settlement patterns of recent Caribbean and Latin immigrants to the United States";"1991";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7781904001573476611";" Dietary intake and rural-urban migration in India: a cross-sectional study";"2011";"2";"10";"urban_migration:83";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"83";"NA";"NA"
"7310349246609079855";"Understanding the influence tenure has on meanings of home and homemaking practices";"2018";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"8927240285957152848";" Prishtina-Schlieren: albanische Migrationsnetzwerke im transnationalen Raum";"2005";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"15338601340339750909";"Return migration as failure or success?";"2015";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"356271639468474028";"Residential mobility as a way of life: Evidence of intergenerational similarities";"1999";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"4064037389401698434";" Reconsidering the theory of social gravity";"1979";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"17285177133168903407";" The sociology of housing";"1980";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"9067097482080394541";"Embeddedness in voluntary associations and the timing of geographic moves";"2003";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"3053577278483586887";"Why partisans do not sort: The constraints on political segregation";"2017";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7058862086175116654";" Trouble in paradise: The suburban transformation in America";"1986";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"15830146214314894758";"Simulation of firms as a planning support system to limit urban sprawl of jobs";"2009";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"16609319602783849960";"House building in England 1890-1914";"1962";"2";"10";"internal_migration_market_UK:39";"false";"NA";"NA";"NA";"NA";"NA";"39";"NA";"NA";"NA";"NA";"NA"
"10619021671886646245";"Migration and household/family structure: Puerto Ricans in the United States.";"1985";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14362002189148178077";"Household factors and discrimination in housing consumption: further developments in the analysis of tenure choice within housing careers";"1986";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"10152159168457591038";"Transitional statistics: Internal migration and urban growth in post-Soviet Estonia";"1999";"2";"10";"internal_migration_housing:80";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"80"
"7179050768361944350";"Forced Migration of Colombians: A Relational Perspective";"2014";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6781089322206603208";" Women and migration: The social consequences of gender";"1991";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14740198843703891410";" Para além dos limites da agência: Mobilidade das crianças de rua no sul do Gana";"2019";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"10731162105866504140";"Economic factors and internal migration: the case of nineteenth-century England";"1980";"2";"10";"internal_migration_census_UK:90";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"90";"NA";"NA";"NA"
"17508028749052885637";"Patterns of labor migration when workers differ in their skills and information is asymmetric";"1994";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"10134074226218885519";"The short-and long-term effects of life events on residential mobility";"2016";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13592932881922549619";"Crossing borders: the lived experiences of Brazilians on the move";"2016";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"12160749177180856295";"(Re) viewing ethnic residential segregation in Southern European cities: Housing and urban regimes as mechanisms of marginalisation";"2008";"2";"10";"urban_migration_housing_market_UK:87";"false";"NA";"NA";"87";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14711958887435735724";"Neighborhoods in the Network Society the e-Neighbors study";"2007";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"8579480727551720745";"Residential mobility in the UK during pregnancy and infancy: are pregnant women, new mothers and infants 'unhealthy migrants'?";"2010";"2";"10";"residential_mobility_census_UK:24,residential_mobility_UK:13";"false";"24";"NA";"NA";"13";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"11898079058434820579";"Spatial variation in migration processes and development: a Costa Rican example of conventional modeling augmented by the expansion method";"1985";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14655771442278458046";"The journey to safety: conflict-driven migration flows in Colombia";"2010";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"8627512976448246884";"Struggling to stay out of high-poverty neighborhoods: housing choice and locations in moving to opportunity's first decade";"2010";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"586935412409607546";"Environmentally influenced urbanisation: footprints bound for town?";"2012";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"1882469915335069168";" Global migration: Patterns, processes, and politics";"2016";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7943082533022592370";"Conceptual challenges from the new migration space";"2001";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"16288435621329024937";"Urban job expansion, induced migration and rising unemployment: a formulation and simplified empirical test for LDCs";"1976";"2";"10";"urban_migration:31";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"31";"NA";"NA"
"13599974867526545310";"Amenities versus labor market opportunities: Choosing the optimal distance to move";"1991";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"8128839347591914371";"Tax me if you can! Optimal nonlinear income tax between competing governments";"2014";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"9990781478090661862";"Polish EU Officials in Brussels: Living on Europlanet?";"2017";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"15587290986864031578";"Migration age profiles for local authority areas in England, 1971–1981";"1987";"2";"10";"internal_migration_census_UK:85";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"85";"NA";"NA";"NA"
"323449297162474646";"The influence of socioeconomic bonds and satisfaction on interstate migration";"1982";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"2308097485224749448";"Policing borders, producing boundaries. The governmentality of immigration in dark times";"2011";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13178763002654296002";"Constraints to the fulfillment of residential preferences among Texas homebuyers";"1987";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13731369213142759989";"Changes in access to homeownership during the 1970s";"1985";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"466213438015681731";" Modern gravity models of internal migration. The case of Romania";"2012";"2";"10";"internal_migration_market_UK:72";"false";"NA";"NA";"NA";"NA";"NA";"72";"NA";"NA";"NA";"NA";"NA"
"18355406440897994617";"Retirement migration decision making: life course mobility, sequencing of events, social ties and alternatives";"1997";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14905020290077698130";"Reflections on business";"1959";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"18105747382122486243";" Expansión urbana en México";"1992";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"1982910732970427022";"The influence of Scottish accountants in the United States: the early case of the Society of Accountants in Edinburgh";"1997";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"5785375295122609418";"Long-term impacts of the Oportunidades conditional cash transfer program on rural youth in Mexico";"2005";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"7682003085261194414";" Where do migrants go?: An analysis of rural and urban destined/originated migration in Finland in 1996-1999";"2003";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"15422890187596349724";" Habitat urbain durable pour les familles";"2009";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14248700836121511645";" Internal migration: a comparative perspective";"2014";"2";"10";"internal_migration:54";"false";"NA";"NA";"NA";"NA";"54";"NA";"NA";"NA";"NA";"NA";"NA"
"15341869451306510038";"The impact of rural–urban migration on under-two mortality in India";"2003";"2";"10";"urban_migration:96";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"96";"NA";"NA"
"10622484492971597727";" Social mobility and neighbourhood choice: Turkish-Germans in Berlin";"2016";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"12976353425871331002";"Why are whites and blacks averse to black neighbors?";"2001";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"14168257570670750374";" The determinants of internal migration in Turkey";"2008";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"6087727005086517943";"Internal migration and regional population dynamics in Europe: Sweden case study";"2001";"2";"10";"internal_migration_UK:46";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"46";"NA"
"13242087610911771702";"What determines the duration of stay of immigrants in Germany?";"2008";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"8280787754425291760";" Migration Process of Nikkei Brazilians";"NA";"0";"2147483647";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"13788520160224466398";"Self-selection, earnings, and out-migration: A longitudinal study of immigrants to Germany";"2003";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"18415118139577981963";" Internal migration and ethnic groups: evidence for the UK from the 2001 Census";"2007";"2";"10";"internal_migration_market_UK:34,internal_migration_census_UK:4,internal_migration_UK:43";"false";"NA";"NA";"NA";"NA";"NA";"34";"NA";"4";"NA";"43";"NA"
"6756139707866490602";"Rural migration: What attracts new residents to non-metropolitan areas";"1997";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"17907305116953059504";" Gendered migrations and global social reproduction";"2015";"1";"1";"";"false";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"2615517577486285644";" Mismatch and internal migration in Spain, 1962-1986";"1990";"2";"10";"internal_migration:19,internal_migration_UK:63,internal_migration_housing:25";"false";"NA";"NA";"NA";"NA";"19";"NA";"NA";"NA";"NA";"63";"25"
